"","Cement..component.1..kg.in.a.m.3.mixture.","Blast.Furnace.Slag..component.2..kg.in.a.m.3.mixture.","Fly.Ash..component.3..kg.in.a.m.3.mixture.","Water...component.4..kg.in.a.m.3.mixture.","Superplasticizer..component.5..kg.in.a.m.3.mixture.","Coarse.Aggregate...component.6..kg.in.a.m.3.mixture.","Fine.Aggregate..component.7..kg.in.a.m.3.mixture.","Age..day.","Concrete.compressive.strength.MPa..megapascals.."
"191",238.288861554754,8.49097498205157,104.912097652809,172.597667653991,9.70540038652133,952.503664153968,856.79465623933,19.3448554575947,35.624233901988
"192",236.118383479124,5.63471633576506,103.262471367224,174.528313366035,9.84585294738808,951.355040360484,856.923560873892,31.206181534523,38.6987686721753
"193",232.457747341435,0.538860055912323,99.3499322275301,178.638413910622,10.0394620095586,948.867785278364,856.062517825902,56.5015117538076,44.8054308902305
"194",227.56751290254,-6.46828335771693,93.3313751378525,184.771517431303,9.78005225233439,945.147499237005,854.153612799846,98.1347046762248,51.6395609639427
"195",199.784226001315,4.42274951427754,99.8714584359547,160.560177341369,3.5925510602346,1004.59136581207,900.082039334927,9.15735753327795,1.26069793648912
"196",199.644828987967,3.10260049871454,96.7246979911164,163.197244093661,4.18011256924527,1002.46667300312,897.020183007513,20.0767767757649,7.03871200081232
"197",197.302868328096,0.413760874419893,95.0855842027865,164.928944277597,4.23201655041679,1001.8307606106,897.451374901976,31.4471321360279,9.54656034269647
"198",194.09760959153,-4.04650391320598,90.7997791032886,169.019999907753,4.44067400410508,999.55490295561,895.971322788365,56.0262962065606,15.7248969211659
"199",188.517520406709,-10.9844752746383,85.5263458658899,174.364239071073,3.95295127675621,997.077073021832,895.606497872318,95.1337128844303,20.7008234505524
"200",192.475265242425,-0.300936050412986,120.43266186495,167.020370792636,2.25799747834499,1084.46398589305,800.615509626691,5.19382822360183,2.90284518136372
"201",191.341018055853,-2.12428386132299,118.263650898633,168.992867107371,2.57346295404942,1083.19725945032,799.46848315429,15.0711524979154,6.75596318191037
"202",189.666094587406,-4.50092769807088,115.935038690805,171.24367404924,2.81632350962157,1082.091535281,798.32730453152,27.3891453475865,10.6800895098222
"203",186.508001455065,-8.97093932420012,111.582539547287,175.478402598746,3.04933231793733,1080.03248583644,796.200017440037,52.3425581010834,17.1334504588816
"204",181.099959669087,-15.8545887951504,106.272924294816,181.133613468582,2.6114468121463,1078.37160081593,793.91256189999,91.9766668360284,22.683770554796
"205",211.999701593241,1.08707503489291,124.486681859855,171.958175217042,5.46162579862366,1059.74808544617,780.392480389129,3.15773848850864,19.3864135441738
"206",211.181113098994,-0.57646926853775,121.759394440691,174.215093754572,5.87991792799656,1057.88487803175,778.907742745724,13.858541483306,24.0257236758353
"207",209.270813737407,-3.17621625856609,119.633225344345,176.436442446209,6.09607075767234,1057.0109086551,777.855182358831,26.2787555549916,27.7992567581646
"208",206.122886500645,-7.77912050022749,115.084914616267,180.871366512746,6.37614202878963,1054.70557402401,775.526929010986,52.0737571177442,34.6921916884605
"209",200.762363526452,-14.9344477037062,109.611769915226,186.830314697671,6.00881013650948,1052.62754625925,772.856700171115,92.9759479163504,40.8851367232248
"210",230.66798714735,3.81911915676875,128.21535778959,175.966299063125,7.79045455533371,1036.32339194653,762.546743639246,2.87071092428295,31.2908278722687
"211",229.958385543269,2.26270419726541,125.081814801951,178.38638472967,8.25894959428332,1034.19874267472,760.946715127872,14.1393538970956,36.3628663671572
"212",228.141185427358,-0.345106145865458,122.845336360395,180.706939878653,8.509643146134,1033.12010397487,759.749990194861,26.8601388852532,40.3948775609315
"213",224.662469877222,-5.31390934045442,118.670425418651,185.097297042615,8.75471115482792,1031.12850786018,757.513444617516,52.7572704122909,47.0706566257069
"214",219.113556545315,-12.9059693271377,113.431734059443,191.193928360163,8.4051244984897,1029.00623363084,754.660339609959,94.4059119854149,53.4705977225968
"215",191.515297680518,-0.244256074764053,122.005489671741,166.746265338542,2.15668545804728,1084.4463384826,800.559124897909,4.14166746192623,1.90579927092239
"216",191.581240951645,-1.4760752874931,118.448649009747,169.43790022602,2.79906582223431,1081.30977289651,798.311981356255,15.4437815553787,7.98848653888371
"217",189.991482365492,-3.7993976593261,116.050745609686,171.719382145784,3.05564491328074,1080.09239160042,797.108363949492,27.8128447881734,12.0050361451957
"218",187.081707012454,-8.10998444108313,111.509257482332,176.032209256298,3.32563273819989,1077.72329471543,794.809874606192,52.8709825324342,18.7015012249583
"219",181.015767384785,-15.368423463644,106.807037086113,181.416732698738,2.76307516726591,1076.92865380471,793.012502965674,92.0385004230926,23.4093962025843
"220",171.150470670938,3.64792826173974,160.649696956401,170.512032020638,3.03561359882249,1055.36719840421,778.424549793179,8.45291858734689,0.893635715592438
"221",171.704176548203,2.49296854149458,156.376473061197,173.259642313878,3.72452810218748,1052.28597993697,776.27905605734,19.8074978735802,7.35390457485727
"222",168.154421624605,-0.607370714544174,156.398030206376,174.681873148825,3.5817750016931,1053.0893321413,776.174795444644,30.4218783996231,8.52828765929331
"223",164.474141200469,-5.25942981007984,152.682419938137,178.779286315004,3.75700898794291,1051.32661456917,774.17544197189,55.0236823217353,14.5102893934389
"224",158.661423407954,-12.1528923928688,148.014253702663,184.462627818518,3.3267889272641,1049.35770133092,771.627740699506,94.6282309765125,19.9925608396636
"225",161.284110235096,30.9254107912585,153.466176181788,168.47371513194,2.3074792957794,1054.21025951784,777.798896062266,-7.44619939902088,-5.08348451771883
"226",161.003046837402,29.1891257687921,150.230879637964,170.907672253931,2.81917054732774,1052.02278069077,776.130341097444,3.62172097894305,0.21096240440437
"227",159.436944722433,26.8539273110479,147.653219982345,173.330322983581,3.12188515280354,1050.58613670814,774.776908922167,16.4583885352614,4.59024894295129
"228",155.933310974131,22.3473354825469,143.402978748996,177.673534336364,3.36398453823855,1048.42182289352,772.529582485634,41.952276366375,11.1748231993556
"229",150.164593522681,15.7400842587053,138.131335995958,183.624182024698,2.98709106886378,1046.04476713373,769.719202163882,82.6341972796529,17.2278307785151
"230",210.442676523892,98.7676115002646,24.7073648787337,174.903183529965,5.15304806620945,1069.73066950336,787.046741502792,-0.710214014001451,32.3129319381602
"231",210.320900130141,96.4684054597387,22.2343600428932,177.495985992432,5.69076748940253,1066.75334037873,784.952513071698,11.1523078476193,37.751051427645
"232",210.36148619027,93.7518108742132,19.3421369849485,180.588142549384,6.23378707491565,1063.03335756751,782.384085174639,26.0565936802666,43.8105685546389
"233",206.60505507842,89.7832711930741,14.5750040270887,184.69008243913,6.34397133475524,1061.75724715221,780.628650399149,51.1002562870017,49.6890768296226
"234",200.85396965748,84.1016883283708,7.71228265231592,190.559128758672,5.89389505717389,1060.33206803718,778.321555927568,91.7908090652411,55.6147354243474
"235",209.719586510208,99.0086984730753,24.8402536621499,174.448524138087,4.96042138364771,1071.16048557573,787.795639913343,-1.8799842119497,31.0608246053039
"236",208.272928006159,97.1165784512069,22.6113557376175,176.429556030252,5.2489675541146,1070.17903611555,786.775310052978,8.30821816448449,34.8406434457889
"237",209.473861711553,93.9489527457737,19.4040940320205,180.165058217837,6.06362434788073,1064.57575554794,783.173516736341,24.9228252533321,42.7057791077328
"238",205.979179199575,89.8584387332131,14.5440687722787,184.433867947896,6.23733181894751,1062.85162302623,781.167959431758,50.470197767474,49.0282064853633
"239",200.087707077482,84.133665813221,7.61446010640215,190.333687600237,5.78716209559042,1061.52698862828,778.896167467544,91.3696660717247,55.0057959491136
"240",231.098520650244,4.5543498446076,127.905357098776,176.437675673684,7.98260783029328,1034.57596869336,761.527050246308,3.72766051175637,32.5021914864397
"241",230.267670889515,2.91590062013674,125.015555362168,178.746806234016,8.40557301064533,1032.68256072649,760.048577489009,14.7184049722756,37.241886504645
"242",228.172369133673,0.101124312749675,123.232838625713,180.890641097621,8.58899583056835,1032.02917227076,759.060838394074,26.974724344628,40.7627446752005
"243",224.658693737818,-4.89182799715169,119.112717491999,185.263660463051,8.82787516864406,1030.07902912655,756.842770894953,52.8224826346579,47.3884944103902
"244",220.076350126899,-11.6372137684727,112.787784868107,191.66376122961,8.60715428943159,1026.80142343623,753.479581118498,95.0086165010069,54.7204211647213
"245",243.515749266538,9.27700122070922,105.957880273221,170.946649854738,9.69480985157163,956.512086200239,853.537173700621,7.26941898959288,33.7804586261099
"246",242.320273627407,7.39061520112358,103.767941902273,172.952850775743,10.0008198704946,955.262858224214,852.387485035914,17.4451363273438,37.6393378118846
"247",240.619587831478,4.88522524496773,101.461809808782,175.218556271068,10.2454323307141,953.883447150726,851.522040078226,30.0363729958767,41.5793670744376
"248",237.628071597237,0.348683349871578,96.8279060102196,179.649441664101,10.5276784959574,951.166042037904,849.448409755697,55.9376838809095,48.468504614401
"249",232.622757510469,-6.77784457551456,91.1931241086472,185.550464322743,10.1971532144741,947.652846816652,847.992870130993,96.9141121302738,54.7132357425687
"250",250.795949557112,2.85515171279761,102.069704949692,168.1553704254,8.98325776151461,960.03120243029,865.548852983199,3.67664572522446,29.2470696406477
"251",250.071681306527,1.44174924878396,98.9739506974274,170.696664388303,9.46142140918478,958.363882893486,862.985750496436,15.0680177315506,34.490528343811
"252",248.363913243455,-1.1253871971897,96.6790196373709,172.943475883617,9.70088029791945,957.00657060356,862.221431228404,27.6486751772036,38.3929707186101
"253",245.351716534099,-5.74497761805017,92.0431807742153,177.368925008888,9.98107669269488,954.303678508623,860.250804303731,53.6062918627999,45.2751533917533
"254",240.337224134554,-13.1210202685889,86.4003776341745,183.224016772948,9.63420267692129,950.859590881141,859.154664387859,94.6740071503232,51.4272699513517
"255",213.346913375058,-0.333797022194261,96.5822359173156,160.281828225036,4.07140903672223,1004.64643034204,898.34605278985,5.13484369337891,3.90881967101461
"256",213.135103225812,-1.57310765064284,93.396807024456,162.973036400356,4.65851518234793,1002.45693767463,895.1681204694,16.3149084913666,9.7399070818106
"257",211.538170009986,-3.912513969077,91.0335064743844,165.190395551341,4.89517920423273,1001.18026170226,894.228592103457,28.580368829515,13.5987349539403
"258",208.84102139307,-8.09251099183342,86.3429040244067,169.541664022351,5.18613704817805,998.524767206697,891.89626189545,53.6943256330825,20.4263619399132
"259",202.979719463149,-15.4867339427677,81.3793835788978,174.65116410582,4.60609424352967,996.426532889648,892.385980453001,92.5762184671784,24.7689651010363
"260",213.786093470392,0.176800000279314,97.2509749001027,160.443288039278,4.23766161285481,1001.09196828515,898.968595504936,5.25607594516043,4.44308872440888
"261",213.467300804773,-1.13379083114611,94.1671462788818,163.058150456523,4.79547786687473,999.036173146513,896.000949526417,16.2982441202338,10.0657558862832
"262",212.834279409984,-2.83548580302542,90.8356056235838,165.93653636533,5.27596704732512,996.874813516986,893.07911658,29.7328349102548,15.7158257412801
"263",209.595465966538,-7.36308173892544,86.7233831222158,169.889699307726,5.42060044314753,994.732146889174,891.897881139383,54.1102922601668,21.4640373186294
"264",204.300256210673,-14.3169185233285,81.404122338789,175.227058065877,4.93627053156278,992.18258882003,891.45678104257,93.1390583490692,26.453066341736
"265",209.774125856067,-4.72128592147951,117.189825251716,167.818038185368,3.36700173974143,1079.76899293177,795.31334220648,1.61383376417581,9.03943591940873
"266",209.524461086401,-5.95007151596695,113.934661944483,170.348426554189,3.90318054396735,1076.97790278457,793.304097007475,12.8140465333493,14.4743093404457
"267",208.209254179168,-8.10276817040753,111.270320908288,172.755780053772,4.19930785632265,1075.36778315448,791.879740677037,25.5473993158148,18.8042861481778
"268",204.802022814905,-12.8052891096685,107.303415327572,176.78995907146,4.33005546500462,1073.84574513936,790.046457717266,50.2095791585013,24.5961582347169
"269",199.176011276157,-20.1057152995767,102.325835695875,182.306565350468,3.81831949734593,1072.73795979626,788.014585576372,89.7532583209999,29.6920220893961
"270",228.406028505116,-3.8895299564048,120.954806813228,171.871551310368,6.09522373365297,1057.38871471162,778.085965362189,-0.746516415834265,22.8268704455888
"271",227.914699735359,-5.20600862250564,117.655197394754,174.39619638733,6.5998420174955,1054.83392515347,776.239193444812,10.7433222395343,28.1506269753659
"272",226.495209738355,-7.47360146658821,114.934992617466,176.870004237551,6.90584713925125,1053.24399980173,774.807730174022,23.8380580527849,32.6110971653532
"273",223.419251157062,-12.0764398094244,110.426491274396,181.266156974107,7.15456838073001,1050.97072485015,772.500633201804,49.6506580573748,39.3279358213156
"274",217.940927036462,-19.6281944660101,105.276751425357,187.09246505598,6.72891362864067,1049.35697456151,770.043166961182,90.3624169762798,45.1328709813735
"275",249.673329335141,-1.06012691292372,123.458531161379,176.168776794041,8.53038366417415,1032.8265815565,759.336827934068,-0.271673295982737,35.6383663622724
"276",249.151492076344,-2.2284086993659,119.814552449628,178.786522006551,9.04111461748812,1030.17754921776,757.50798566145,11.7285103113286,41.1321279577527
"277",246.926282760331,-5.38725014083408,118.480263212167,180.748427683958,9.16299991562231,1029.99299814453,756.726952297159,23.4890833784839,44.1734277455415
"278",243.622768462182,-10.3747465010473,114.190765593035,185.179950013921,9.41208508537896,1027.90438480405,754.428199252663,49.6071168630747,50.9269289652428
"279",238.773545864412,-17.6451073453393,108.318306925321,191.462488820817,9.12583761248385,1025.15096807639,751.266292917638,91.7702923834688,57.846057382062
"280",249.283020200044,-1.47651483894788,124.303612371448,175.818592715135,8.40479149651348,1033.61619791663,759.731820713519,-1.24534381488959,34.6652186548083
"281",248.596390502479,-2.83405494981417,120.90794254282,178.355021954358,8.89369920810961,1031.22587687273,758.016543909265,10.4981061546323,39.9643513241213
"282",247.267438033685,-5.00734730158365,117.878993230244,180.976749669394,9.24156769987886,1029.36809124474,756.447596199839,24.1212627171279,44.7900847383657
"283",243.594118659083,-10.4067455036925,114.24766835905,185.162309102434,9.4076197877669,1027.93761815726,754.45362442532,49.5489993603137,50.883535335487
"284",238.875610340504,-17.524470192144,108.197670417228,191.496414354031,9.14010549923007,1024.9942385982,751.21120705061,91.826205103291,57.9462962349095
"285",182.43787650275,-0.851790360364276,161.515049097405,170.715151471416,3.73945044064222,1051.37573580477,774.94159304807,4.76596573852333,4.02249373499063
"286",181.658791790709,-2.5150018907926,158.835834552565,172.875526944456,4.13844022505178,1049.70107216606,773.573523050766,15.0619633430217,8.48025408305875
"287",180.121091717184,-4.81566041537681,156.386291123003,175.210517846138,4.41670335052451,1048.34360287375,772.279745714747,27.5567567637377,12.6440181168612
"288",176.690296837661,-9.41279951921996,152.474902146476,179.377177670435,4.61342565291127,1046.37681208469,770.163781597704,52.3817687204763,18.8097599076468
"289",172.173580823362,-15.7167028032841,146.619945811278,185.400246315498,4.34828601886717,1043.2836240314,767.031683186153,92.5254464918036,25.4510568011414
"290",175.754081614612,39.7799010956357,119.114085201193,172.160297334349,4.54126049068218,1059.36528672268,779.354865858327,-2.64865546337637,13.8101903104395
"291",176.256902843825,38.1175876613989,115.278649334272,174.959987827376,5.19423445885511,1056.154237796,777.143333982525,9.43205212404916,20.1301040688171
"292",175.444726700357,35.9330170319899,112.046605486437,177.666650801942,5.60705782600178,1053.93151187457,775.37573881178,23.0405925924225,25.3347981125037
"293",172.920190848821,31.7136555913995,106.982690431653,182.274341660412,5.95082242771316,1050.93308057211,772.704082130552,49.2262731936094,32.7056533822785
"294",167.160547054299,25.2169190349039,101.495625941938,188.157181814491,5.54944962602363,1048.85201736502,770.04549397743,89.7043946846279,38.6301789738151
"295",165.073910223957,35.9351404039211,117.372866892606,168.614298663192,2.25468773906064,1076.67886660092,792.877475022183,-0.718984694170388,2.01651636884714
"296",166.058714588248,34.3934763332632,113.293850695716,171.587160774725,3.02078647516669,1072.86360864887,790.278974044949,11.3998601962736,8.99381125700353
"297",164.827023143408,32.1807026399788,110.531112172486,174.059129666212,3.35292798365596,1071.15537661685,788.791214591105,24.2532971892674,13.5585516705081
"298",161.361389575379,27.8102568993124,106.286762081666,178.251544055298,3.54665367586117,1069.25139436302,786.731534181817,49.2233792457864,19.7849125916779
"299",156.552995635705,21.6630044695779,100.257783055244,184.233744476355,3.23901155583455,1066.47401454596,783.790730496295,89.4583824795019,26.2414357781316
"300",285.961732848265,-7.54528393069188,92.2321250548907,166.507600188048,9.28754345734704,958.540673303031,865.657604354902,-3.26218280668763,31.2778459637681
"301",285.022382193135,-8.65619434034645,89.0563288767259,169.160007646069,9.75566408269493,956.809239025257,862.732185707432,8.62387783879026,36.585575987411
"302",283.256716896732,-11.8179685702252,87.3152629054023,171.026423399376,9.88952250413681,955.731355408385,863.103250156929,20.3716055450707,39.6081239265043
"303",280.441423989962,-16.3208522567915,82.4224452284544,175.590414879295,10.1838121991405,952.915462853053,860.75130115891,46.8847758520775,46.7271520585838
"304",275.954628095271,-23.989206079195,76.5686379721452,181.472903129187,9.8380467845432,949.416150084783,859.69338403747,88.2645765217287,52.970590549883
"305",272.189514041327,-7.84204775703225,91.4809442600059,164.802307695593,8.23343887416384,970.433963831811,874.571588397085,-2.77260709753025,25.8207941989172
"306",271.820958142429,-8.15365122531998,87.4137022023357,168.072253164474,8.88570001405471,968.008067428088,869.759653911786,10.4413317812568,32.6097688856672
"307",270.410228976492,-10.3790008359334,84.8406506724262,170.440841444947,9.13996324550541,966.537079813088,868.414003865262,23.306484095708,36.7212323348849
"308",267.134509144403,-15.7227894570836,81.0858913049829,174.218561023874,9.22390705103788,964.452887126836,868.203948232926,47.7832747441864,42.0332052756512
"309",262.629389003511,-23.0204180826584,75.263577867882,179.983573468435,8.84983331242985,961.17358825869,867.040700362214,88.4707337535123,48.0123398391521
"310",291.863880925584,-6.85512375370251,92.8228955470579,167.496986289219,9.78864647860924,952.911163082572,860.497428873204,-3.05181748908055,33.9778344083294
"311",290.865819282414,-7.95326234950244,89.6177496731892,170.153192041483,10.2511169528009,951.231493652311,857.586600921404,8.89925215447414,39.27290380197
"312",289.339354272687,-10.4931828038585,87.2138146815425,172.443304136382,10.4914385066345,949.81579744312,856.669533743302,21.6775874483999,43.2396195360134
"313",286.49867372893,-15.1579513104872,82.5642645468831,176.850795658912,10.7397795530323,947.094312169121,854.709760901659,47.8066117155423,49.9763518069312
"314",282.106402028481,-22.8608462639548,76.8060973215624,182.692617284974,10.3876648181817,943.535385505879,853.695915411858,89.0230998556839,56.1333232484392
"315",246.235042765633,-9.13893508720014,88.8666748627449,160.144471869911,5.19293386964812,999.400206283488,893.695021387344,-1.60442118678625,10.232382804052
"316",245.708154574761,-10.2512459410015,85.7900635439449,162.813168427826,5.72323042882432,997.277515645494,890.568811563814,9.84441922742579,15.7786610041568
"317",243.671904836389,-13.2040266989273,84.013398599639,164.587615559239,5.80237621227542,996.599244746555,891.03011158748,21.3867051038548,18.487081581981
"318",240.867544000125,-17.5745041247,79.2966222222039,168.974127189814,6.07408549171527,993.967232621421,888.846335036207,46.9966995363739,25.2923966879781
"319",235.591776267056,-25.3327783424957,73.9242354249162,174.302210134471,5.56041913462931,991.609968620577,889.075617799163,86.7648210933454,30.2293948662382
"320",245.468832371176,-5.41029347911805,94.2455076688552,162.356883673187,6.43495230085219,985.148798544468,887.788530164174,-0.808174091451292,15.7891649061693
"321",245.018914983399,-6.50082346667403,90.9217742042813,165.143857957897,7.0034284720784,983.038479515268,884.416978306646,10.958491371534,21.6615209667609
"322",243.105432994318,-9.28808356531766,88.9397226867456,167.123240849872,7.15475268004306,982.035185354947,884.364960156885,22.9407312704045,24.8940275022758
"323",240.368017893886,-13.5902598202702,84.0500086243855,171.65011583499,7.46965659904527,979.244080673562,881.872302671186,48.9313253879434,32.0446352059299
"324",236.069292965154,-20.1391068698966,77.7546737859372,177.683302621003,7.18671722427356,975.75301270163,879.577723982281,89.8231481272014,38.7025718265219
"325",249.112027852021,-5.69121600603228,92.9160843361064,162.392563033133,6.52181093506891,984.523030667066,887.040092654702,-1.25273580886088,16.420142316689
"326",249.349089656387,-5.92514481133941,88.6218014007614,165.850877597956,7.28295647282766,981.648203889828,881.588228307646,12.0109515624601,23.8725377909122
"327",248.159427668097,-7.88033720042068,85.8378065716369,168.350960337059,7.5836532734569,980.001684875338,879.71516717615,25.0177358621357,28.3243421492897
"328",244.962489191014,-12.6827387407357,81.8748754313771,172.209177404527,7.68141557300191,977.897656460956,878.906913216569,49.4379430128252,33.7742799709555
"329",240.379878203501,-19.572188129313,76.17801240768,177.804121036343,7.27218097224844,974.854564755532,877.721765519614,89.1818356847799,39.3862662950604
"330",238.306687060103,-13.8739674684481,110.308858837836,166.617800538537,3.84233473435198,1078.76053156189,794.089079611941,-5.44723543374121,11.6400184490784
"331",238.619910566289,-14.1051876564721,105.902524660505,169.812776246531,4.59379561352432,1074.11246998475,791.057494747759,7.58930106829547,18.7125438606503
"332",237.695919561768,-15.7790443693101,102.731183917028,172.478504828263,4.96377666991702,1071.66324614561,789.180504431596,21.080327178769,23.6370985906692
"333",234.737295143294,-20.2733435518014,98.5202374239443,176.578120912035,5.10679865876628,1069.75773944604,787.147646483691,45.9540263711121,29.5596269974093
"334",230.193813934761,-27.0521941872493,92.9203416619262,182.271868569629,4.68015614677164,1067.67841516358,784.60610253847,85.6738543728218,35.2227590874488
"335",266.681090228778,-13.7333244250256,112.36759169314,171.413011299687,7.09785457913188,1050.85116207011,773.36177214343,-7.8184120883185,28.4996440407879
"336",266.178898234728,-14.3705187636837,108.454080414581,174.255982185817,7.65827245940538,1047.45552103576,771.107048967257,4.88525274602145,34.4104317320421
"337",265.236472635438,-15.7554750665724,104.767301313579,177.157321920261,8.0689040934142,1044.58534035871,769.041606905737,19.3870103330748,39.8031966454429
"338",262.092246699959,-20.806972545419,100.803886687715,181.269314786982,8.20233818328668,1043.00080374173,767.086950074208,44.5801760206753,45.7111801899594
"339",257.172373774792,-28.767981243358,95.684615322181,187.02435131547,7.7585087562893,1041.54073038224,764.670560830679,85.1580133958477,51.3986300137656
"340",292.000837370912,-10.3341582327935,115.733090740506,175.731197386955,9.43220484845958,1023.97064910142,751.729035996773,-7.61697568757705,40.6142074482291
"341",291.098373627769,-10.9947744525264,111.674284676831,178.556499395737,9.95629008097158,1020.91927425092,749.7753127092,5.37353045334828,46.3997958756494
"342",289.787676461445,-12.7424441909648,108.271237991518,181.310668786551,10.3053502449795,1018.66622277588,748.065034506094,19.6543880785602,51.3873006471961
"343",286.738147704161,-18.093949137816,104.416288189259,185.516530108563,10.4730044137726,1016.97728387671,745.923542066024,45.1719572004703,57.5339808528366
"344",282.367959647629,-25.7111265627011,98.7371110002465,191.678788908284,10.1425376033904,1014.40073771089,742.788187165685,87.0644805449043,64.1432742782931
"345",206.775360230865,-11.0887083347891,162.326950022537,170.108142027297,4.58284224256805,1046.36458730843,770.210685934264,-3.07130300256387,7.2768661563058
"346",207.245783982631,-11.768331889184,157.509379250934,173.028078781983,5.26601726499544,1042.9592157151,767.953610064116,9.23708208145615,13.9424987024237
"347",205.816988602911,-14.0047116377485,154.968491308861,175.383155077826,5.5336174189673,1041.51490908555,766.619172882041,21.9173991840011,18.0910759321336
"348",202.350743227409,-18.7986572216565,151.332077190348,179.459099229862,5.67316787045232,1039.74105235104,764.588198261417,46.7070151148963,23.8990107485747
"349",196.761730637439,-26.1648284482018,146.938797675194,185.113679233138,5.20871272519057,1037.87512960446,762.017143791164,86.5341481311864,29.2004134084056
"350",206.863318852386,-10.6687598829899,162.429818278141,170.276466218775,4.66981531554812,1045.50375884425,769.694401122835,-3.02564645407517,7.7239593617403
"351",207.35781774159,-11.3376224122129,157.56710216197,173.209655154525,5.35832093130753,1042.07742999784,767.42733959338,9.31923897266557,14.4319745595933
"352",206.892575447979,-12.8559025329171,153.597701781868,176.033106222868,5.81031750508431,1039.45676747471,765.499864885798,23.13476026927,19.9863572054759
"353",203.328977587858,-17.6918024160194,150.218673470522,179.991001811441,5.9061975376904,1037.87169204125,763.578162951969,47.5735318117861,25.4547283959172
"354",198.714292832139,-24.2252956526851,144.786434596672,185.861015289195,5.55238369257796,1035.07788100517,760.590879012082,87.5661029887684,31.5229932514216
"355",266.88157942026,85.9395805247983,10.0702051123021,174.617808480367,6.8761550273927,1060.64637863866,778.862721993376,-11.7433446533435,42.3557864665027
"356",266.644773036362,83.6898431287366,7.82607163083728,177.593037363525,7.44874719642529,1056.39846920214,776.179305157124,2.00422178606166,48.2376194393318
"357",266.013359126202,81.2453416922638,5.27703201968977,180.650655699935,7.87412970065643,1052.64980527302,773.68044774289,17.527298369259,53.6904502237725
"358",262.695265215967,77.1281805847419,0.301636529064439,184.706934826676,7.96122785044201,1051.56498106503,771.972343029585,42.5554431316289,59.4832664268874
"359",257.525876732979,71.0972040237217,-7.06589198367122,190.53333778181,7.49493750480779,1050.68889790729,769.823567608374,83.3007117451415,65.4400157616203
"360",203.664999654981,33.8632017209694,102.995708556764,170.1859146025,4.73684294641988,1065.72115388371,783.15440295821,-11.1718080875631,16.199586362009
"361",202.997140408555,32.1348512701999,100.323489309155,172.45302816563,5.1230164212909,1063.73529366217,781.618349336184,-0.141985308944044,20.7063097342602
"362",203.992632756885,30.6860674116845,95.6550206740116,175.92459957847,5.76393789259048,1059.00797858057,778.565527779294,15.9091981883739,27.7494855793241
"363",200.545627398266,26.2553776848284,91.5298510065137,180.018574727909,5.88036019553877,1057.329645805,776.607852627188,40.9267572919543,33.5460569668576
"364",194.4742888651,19.415337835245,86.3492645567644,185.617417594524,5.36637181531265,1056.21132415207,774.44815421798,80.7765179503318,38.7205149123006
"365",204.057509537058,43.4457283221229,117.429824757403,175.088559307808,8.45838037579244,1013.79517689735,780.229734367711,-10.8518592570608,31.0261029443133
"366",205.581376222732,42.1039236159055,112.304086413142,178.368976185979,9.14871025058513,1010.01238258396,777.105646269292,3.52163794365688,38.1902439513192
"367",205.489004933392,40.1690147026898,108.359541410466,181.319179808509,9.56095132533964,1007.34829471304,774.829837233347,18.4220956312761,43.7391824477871
"368",200.955305945647,35.3680622016223,105.046676431428,185.281676698272,9.65223832972725,1005.98576362371,773.370130806678,43.066161352609,49.1884637811521
"369",194.833716569157,28.5026894445498,99.7838166499559,191.26997687639,9.26877267698703,1003.59128370518,770.943338599573,84.2829706470586,55.2707991059923
"370",215.385600332049,-5.63977410597562,118.287010348578,168.238699802703,3.90878506792612,1075.46386339943,792.257017944478,-0.643792700845836,11.3983363834239
"371",214.901845521808,-7.01092758996572,115.182782637853,170.701428330147,4.41103284550096,1072.96665592439,790.409862474703,10.4860702611436,16.6185506360711
"372",213.079755060543,-9.56634526688035,113.01555569267,172.893638602468,4.61589116947982,1072.10821202316,789.389694653123,22.821749137064,20.3195174821457
"373",209.649225183975,-14.3918742126938,108.890572311873,177.073644120226,4.79574477572851,1070.44431057663,787.441511881348,47.9989555453166,26.4993146264458
"374",205.071341292946,-21.0040931471452,102.778156745188,183.161767135557,4.50458725398475,1067.6557525796,784.463968270717,88.9047808190701,33.1853617093011
"375",387.876257988848,14.5126800587957,18.5437554462936,175.104550294392,8.3229431739254,1016.85433204016,772.300508006175,8.83240490276759,50.7549030818537
"376",386.183742407633,12.8671739643033,16.1972992264469,177.462513081398,8.74658633868208,1014.9647759065,770.70921388464,20.0012931938703,55.4510839428131
"377",384.741356202653,10.4913456574729,13.4889630795976,179.931123587186,9.04320202418664,1013.47166824577,769.325832778261,33.1856747747587,59.8777353813664
"378",382.861813481676,5.34494251242612,8.46930539249534,184.120618411526,9.21403171461844,1011.77181763344,767.467150731667,58.7567257191674,66.2150786141288
"379",379.768252608502,-1.69516818535581,1.26654805854058,190.388204969737,8.92881137194119,1008.79293936928,764.459419655521,100.984196772773,73.3359323294976
"380",482.107852513842,-5.98301418533697,-11.2205988675967,164.475644386313,3.65983884790977,956.447680020614,838.372383099371,29.4881408500305,24.4499146698822
"381",461.568004378951,-4.40065464982882,47.0260769726166,177.191567316082,-0.0893363210613032,1083.15301335569,641.828707954412,28.3264301976615,17.6064499431942
"382",298.715453154659,108.54075944248,-29.3071210499851,179.078021963711,2.36525382517652,1104.67036753993,728.259061974327,19.4928217919442,35.8773621127589
